date,route_type,total_stops,distance_km,delivery_time_hours,fuel_used_l,last_service_days,on_time_deliveries,late_deliveries,delivery_success_rate,breakdown,maintenance_cost
2025-01-13,Urban,155,126.0272540543916,3.9335289157848496,10.700835025022425,7,134,21,0.864516129032258,1,130.75020291703953
2025-02-12,Rural,139,117.35750249215822,3.8858297396849513,11.237917279179747,9,131,8,0.9424460431654677,0,96.27575679118937
2025-03-03,Urban,99,83.70628064086759,2.2065092943441664,7.705348248459013,25,86,13,0.8686868686868687,1,124.8331081582859
2025-01-22,Urban,129,119.51954097390721,3.1607206942097865,10.818324603999212,46,117,12,0.9069767441860465,1,176.49056536547042
2025-02-21,Suburban,82,75.93871760308306,2.997439892167399,8.389853119749088,15,68,14,0.8292682926829268,0,109.27408727149864
2025-02-21,Rural,122,109.5916593226262,3.2098239054028443,13.396009140709225,13,108,14,0.8852459016393442,1,109.03042847184558
2025-02-05,Rural,136,92.59852004926294,3.034277726715368,11.563986813165018,42,123,13,0.9044117647058824,0,223.70439436570325
2025-03-14,Urban,129,115.7962420359411,3.707269315524072,12.315346538044805,46,119,10,0.9224806201550387,0,217.17184240630996
2025-01-19,Suburban,147,103.11496401710146,2.7511548244030757,11.500848721991833,26,139,8,0.9455782312925171,0,131.44611801819573
2025-02-07,Suburban,160,108.10903548439344,3.6464687860451197,13.105283702322719,21,153,7,0.95625,0,126.85574545123194
2025-03-11,Urban,129,149.58677852220637,3.8212793648223666,17.158159753808405,23,113,16,0.875968992248062,1,141.17538999844948
2025-03-20,Urban,116,111.70452091508021,4.033453974086557,13.14480805404867,44,101,15,0.8706896551724138,0,190.84567742821352
2025-02-26,Urban,125,124.46175435934381,3.5620714143976704,10.67469531378723,28,118,7,0.944,0,203.73416138280297
2025-01-20,Urban,121,101.7702204662022,2.900959194395897,11.88756009369011,51,108,13,0.8925619834710744,0,226.83215559189824
2025-01-09,Rural,94,107.66652230399835,3.740638355773307,10.60691855392082,38,79,15,0.8404255319148937,1,183.79379660910715
2025-02-01,Urban,112,110.06892889975352,3.6847770093694887,10.611688338723562,12,104,8,0.9285714285714286,0,123.15082661262564
2025-01-04,Rural,159,168.77880555255024,4.4981319562167625,16.589296747527985,24,148,11,0.9308176100628931,0,193.41823694540614
2025-02-19,Suburban,90,73.90237332749655,2.0287757270876203,8.801856410675732,13,78,12,0.8666666666666667,0,118.54751153962975
2025-03-23,Suburban,99,116.42470572065605,3.8890633857134764,12.552267118297696,40,82,17,0.8282828282828283,1,196.87137123565458
2025-01-05,Suburban,103,112.50450773178387,3.4082620182748413,13.71156521294406,48,90,13,0.8737864077669902,1,206.1996827147125
2025-01-20,Urban,143,159.06877812664786,6.135680760840093,16.599613451614754,2,137,6,0.958041958041958,0,142.43060823109386
2025-03-28,Urban,159,111.82733311241695,3.975208305257124,12.773849460787734,54,144,15,0.9056603773584906,1,185.50164300584237
2025-03-16,Urban,173,131.92598097703257,4.086001205565923,12.875185966650394,39,154,19,0.8901734104046243,1,191.5563762330156
2025-02-06,Suburban,177,136.53354488639587,5.193442029325536,12.675757510102198,12,166,11,0.9378531073446328,1,146.93717157676463
2025-01-22,Urban,144,109.80655688852966,2.9165099520063924,10.841366419326263,39,131,13,0.9097222222222222,1,174.20220420327738
2025-02-27,Suburban,167,185.9118978428496,5.197411621346512,19.093449098607604,51,150,17,0.8982035928143712,1,220.00070262198557
2025-03-09,Urban,167,103.39485647990092,2.640688633968924,10.827441987847447,14,154,13,0.9221556886227545,0,129.8019318630389
2025-02-13,Urban,152,98.14031899504661,2.7721684945612552,8.633969392532697,30,138,14,0.9078947368421053,0,242.0280605042002
2025-02-03,Urban,165,126.11757219236046,3.2250167700309937,14.20647324992615,41,152,13,0.9212121212121213,1,178.59678590722027
2025-03-18,Rural,155,111.58818664239826,3.3492175543269886,10.20293304937984,50,138,17,0.8903225806451613,1,202.94889270787178
2025-02-11,Suburban,96,70.95511375965205,2.086713855255094,6.432961792995289,43,88,8,0.9166666666666666,0,196.70526604148347
2025-01-09,Urban,168,181.23267347673266,4.570285154606256,18.728574831767805,48,153,15,0.9107142857142857,1,272.0788234697657
2025-01-07,Suburban,171,160.376788533324,4.630892796825656,17.452743078918676,19,160,11,0.935672514619883,0,156.52260221477647
2025-03-09,Urban,140,84.48473554860931,3.3180977156584888,8.54921239187775,31,130,10,0.9285714285714286,1,173.53467405335945
2025-01-19,Rural,94,80.6138039857166,2.248200082254568,9.627993941342739,43,77,17,0.8191489361702128,1,192.1319405863133
2025-01-31,Suburban,173,146.13845540706726,3.7877336666816404,17.8572156800306,50,156,17,0.9017341040462428,1,212.94267339477474
2025-02-04,Urban,130,86.88773101667438,2.352532299822007,10.286938739156556,43,108,22,0.8307692307692308,1,191.94304493903542
2025-02-26,Suburban,106,106.60261775505266,3.157894412521373,12.185133612719657,25,84,22,0.7924528301886793,1,149.8398778799752
2025-03-26,Urban,165,168.50762164956961,4.804954973573252,16.8226560801348,4,148,17,0.896969696969697,1,129.7182774765091
2025-03-02,Rural,153,157.97799750898255,3.964029953172088,13.861918335534742,50,144,9,0.9411764705882353,1,263.37030881269857
2025-01-31,Urban,140,145.1915594269217,5.508040124318498,16.236000426894545,51,120,20,0.8571428571428571,1,237.58241591455763
2025-03-24,Suburban,137,82.20434237383479,2.3481136721016806,7.001686965902775,13,126,11,0.9197080291970803,1,83.46617523009398
2025-02-22,Urban,110,128.95877305388365,4.4087014294599305,10.910557708409472,36,96,14,0.8727272727272727,1,183.92495772259494
2025-02-01,Suburban,170,185.0492942395756,5.348035912622467,15.634949326902719,42,149,21,0.8764705882352941,1,216.1348768206661
2025-03-07,Suburban,91,103.95740063377498,3.0473214218307,9.159039848121035,54,78,13,0.8571428571428571,1,205.7657589706228
2025-02-28,Suburban,125,76.17324714805756,2.790039511030678,8.05614267483512,37,108,17,0.864,1,172.40576014884613
2025-01-10,Suburban,110,127.6346805218588,4.541965536972282,15.394855897264847,3,98,12,0.8909090909090909,1,125.68544647257413
2025-01-02,Rural,111,120.53191601062778,3.5115475480728047,11.730286232355311,16,97,14,0.8738738738738738,0,170.94746596272415
2025-03-07,Urban,111,122.35879492104932,4.5446923969020085,11.95525875358352,26,102,9,0.918918918918919,0,187.6164051013514
2025-03-01,Urban,178,116.76309268830624,4.02941019454341,10.242463640903663,40,172,6,0.9662921348314607,0,164.10358892164695
2025-03-29,Urban,132,137.71121989035294,3.669492454544317,11.491290990911427,56,119,13,0.9015151515151515,1,228.88933429988424
2025-01-17,Rural,140,164.63300192993563,5.504947195931404,16.409756427491004,39,123,17,0.8785714285714286,1,171.38073999248232
2025-01-16,Urban,125,125.89105060636204,3.8950351468005096,13.420053110533223,19,104,21,0.832,1,131.01178309747434
2025-01-16,Suburban,164,154.54324221506127,3.950784244070437,17.674998994469107,46,141,23,0.8597560975609756,1,177.35989340225495
2025-02-15,Suburban,153,178.6088044173579,6.2874403664771625,22.272648147506256,15,147,6,0.9607843137254902,0,137.94449774547397
2025-02-08,Urban,159,137.6562014134652,4.462925032767798,13.715620163560535,32,148,11,0.9308176100628931,0,210.8301619810483
2025-01-31,Urban,86,82.5235480216207,2.420267789104736,8.073072317654153,49,74,12,0.8604651162790697,0,204.3159443347793
2025-03-29,Urban,83,73.52164701601944,2.0237125554750257,6.506482135919987,21,69,14,0.8313253012048193,1,141.1020218754313
2025-01-01,Urban,170,197.15031457875048,5.117490823605153,19.67900339120151,1,165,5,0.9705882352941176,0,174.0819115485488
2025-01-11,Urban,131,84.58025952376886,2.183725407334907,7.250229508101334,6,113,18,0.8625954198473282,1,116.54424909668033
2025-03-26,Urban,168,151.31286584319508,4.128636089816332,14.393841290821168,27,160,8,0.9523809523809523,0,177.9609615301552
2025-01-04,Rural,110,111.33886113143893,3.916939589274812,9.799795851033734,23,86,24,0.7818181818181819,1,139.8826454039529
2025-03-12,Rural,154,165.5721641502147,6.5257469205331295,19.267796681855756,47,145,9,0.9415584415584416,1,260.69905433172175
2025-01-26,Urban,163,154.81922372003652,5.0336896354493925,13.555253799807863,31,152,11,0.9325153374233128,0,215.53732316841877
2025-02-19,Urban,115,131.7153243443803,4.856180879560699,12.309181441362465,12,107,8,0.9304347826086956,0,135.4684170117724
2025-01-12,Urban,133,154.97091746133296,4.346301401746594,17.851875253140197,21,118,15,0.8872180451127819,1,184.7627217436172
2025-03-22,Suburban,133,84.93267401084796,2.4324189999343475,9.696557614050946,52,112,21,0.8421052631578947,1,140.647635225757
2025-03-16,Rural,96,80.77654307758317,3.148007878549081,6.900437894317304,2,86,10,0.8958333333333334,0,110.67292383026769
2025-03-06,Urban,154,94.56761360703467,2.5185184323852874,11.633562004235234,5,148,6,0.961038961038961,0,97.2680208075793
2025-02-16,Urban,109,86.94384939228857,3.026118078651587,8.82666148849935,9,91,18,0.8348623853211009,1,165.72164363005047
2025-02-22,Suburban,178,164.1375256792603,5.213461497437004,17.737116794959988,20,164,14,0.9213483146067416,1,195.08122021310507
2025-03-12,Suburban,101,115.7941727889029,3.3066093504662364,10.862177122043702,46,86,15,0.8514851485148515,1,160.44340791348492
2025-01-02,Urban,122,135.16777640446747,4.2990542577847375,11.900124801161523,18,109,13,0.8934426229508197,0,139.35789027123974
2025-01-24,Suburban,106,71.70898261633829,2.2678852462590835,7.595073641108955,22,97,9,0.9150943396226415,1,131.06610378495108
2025-01-04,Urban,116,76.07491408196634,2.9277126172837615,7.836627863908393,8,109,7,0.9396551724137931,0,103.18868390088916
2025-01-19,Urban,125,119.19505040675001,3.842317799403535,9.993153653184958,34,115,10,0.92,1,175.8454106273662
2025-01-26,Suburban,114,104.79686931618073,2.873294723243498,9.4109206357141,9,105,9,0.9210526315789473,1,140.09306922721274
2025-03-16,Rural,83,63.06560654321518,1.62843897296345,5.441936751185373,7,74,9,0.891566265060241,0,84.7172485187486
2025-02-09,Urban,159,181.20782426643584,5.80748573554652,18.57579869123297,30,150,9,0.9433962264150944,0,199.15728653314673
2025-02-19,Rural,159,183.87075546263222,5.864387389574097,20.575703184914676,18,153,6,0.9622641509433962,0,208.4568197239496
2025-02-12,Urban,164,138.016965532672,3.8834909965169033,14.306050851696702,27,150,14,0.9146341463414634,0,203.85287122926425
2025-03-16,Suburban,105,119.08906109815177,3.042520538202836,10.961435096904845,16,96,9,0.9142857142857143,0,161.09929526043902
2025-03-08,Urban,179,148.63611124384326,5.1243381164617325,17.615669009876694,21,161,18,0.8994413407821229,1,159.32351360141857
2025-01-12,Rural,98,102.12482971158637,3.231577199151484,11.244904132251564,5,86,12,0.8775510204081632,0,96.91591558362936
2025-03-08,Rural,160,141.6904528845815,3.8357334148237414,17.30772591898554,55,152,8,0.95,1,230.01934921620128
2025-01-27,Urban,124,83.52018684413441,2.4460155155232037,8.584318098077379,29,116,8,0.9354838709677419,0,150.32912814157172
2025-02-23,Rural,105,121.45985467793236,4.5560894238250995,10.739362132784722,47,87,18,0.8285714285714286,1,204.02335775034413
2025-03-07,Rural,101,88.11825355867872,2.560386928072906,10.88060378471466,37,89,12,0.8811881188118812,1,179.1850382533323
2025-02-18,Suburban,137,142.57483471450158,5.128370865480649,13.323139546103407,43,126,11,0.9197080291970803,0,214.5007436558506
2025-01-16,Urban,142,116.48320898954609,3.567278852480085,9.930381318001094,22,132,10,0.9295774647887324,0,158.61975033051678
2025-01-02,Rural,107,65.41215240459427,1.9860050418454507,7.3104897044382495,14,101,6,0.9439252336448598,0,101.37119614790168
2025-03-01,Rural,144,95.0858229909746,2.492874112338312,8.82504762275874,57,131,13,0.9097222222222222,1,187.56416788416144
2025-02-23,Urban,123,110.42099758635642,3.4574182244497114,9.278757607052254,19,103,20,0.8373983739837398,1,157.10334115615126
2025-01-30,Rural,179,181.5021719553713,6.217608697284385,15.317786537063785,35,162,17,0.9050279329608939,1,211.9649080403499
2025-03-25,Urban,122,97.70262590560323,3.4324383811953827,10.929051601538726,24,112,10,0.9180327868852459,1,155.02752043539434
2025-02-07,Urban,116,118.00599675876445,3.096150591356261,14.046118655710972,42,100,16,0.8620689655172413,1,201.73744507707565
2025-01-28,Suburban,145,147.78129628058016,5.361161741200951,17.197609447745293,6,133,12,0.9172413793103448,1,95.35438636077417
2025-01-25,Suburban,96,98.14670826208305,3.1268835037966496,9.080811682735538,58,79,17,0.8229166666666666,1,249.50357744428948
2025-01-10,Suburban,119,106.5660603770643,3.8322643065898996,9.77398086609395,3,109,10,0.9159663865546218,0,97.98098198256851
2025-03-01,Urban,117,134.42500773852956,3.6728585132857656,12.566671332236721,34,104,13,0.8888888888888888,1,212.69139527368824
2025-02-11,Rural,164,146.53693736929256,4.562797669174029,15.681937102174565,45,142,22,0.8658536585365854,1,221.76159375169718
2025-02-09,Urban,140,121.8222762537176,4.024900087615961,14.036267279540938,50,120,20,0.8571428571428571,0,189.33972096622136
2025-03-18,Urban,88,63.327307243761105,2.082005440041618,6.1345573057148295,2,73,15,0.8295454545454546,0,71.51088220619488
2025-02-11,Urban,156,122.39651617655309,3.239441702585553,12.320074869696573,15,143,13,0.9166666666666666,1,127.41580377902409
2025-02-16,Suburban,154,96.31170710869122,2.8916695241927033,8.823521503703045,37,144,10,0.935064935064935,1,159.52365367181392
2025-02-06,Rural,140,137.21696466375832,3.8363033019536084,14.051282916204759,15,127,13,0.9071428571428571,1,113.22136691581306
2025-03-21,Suburban,159,119.11030997064465,3.097348082098995,12.732862424390396,32,149,10,0.9371069182389937,0,157.5859166596855
2025-01-22,Rural,95,74.33684950567151,1.9295179370975593,8.103067785275746,21,81,14,0.8526315789473684,0,148.5160615727849
2025-02-26,Urban,81,86.061585752886,2.8756560085362897,9.729000766213094,17,73,8,0.9012345679012346,0,148.42590490075992
2025-03-25,Suburban,151,120.24623919442772,3.06073119314157,13.267839734649248,34,129,22,0.8543046357615894,1,164.59796246304143
2025-01-27,Urban,122,90.92873929536199,3.583661527018642,10.851563163452887,32,111,11,0.9098360655737705,0,122.00701175100136
2025-02-10,Urban,121,84.87359258710703,2.7688932408080245,9.04119767329944,50,101,20,0.8347107438016529,1,205.0551649897482
2025-03-21,Urban,156,166.12674644423106,4.322054804299817,20.392959946150853,47,144,12,0.9230769230769231,1,205.48861177434526
2025-02-03,Suburban,136,92.18403065198619,3.165708966327027,10.540551457293882,52,124,12,0.9117647058823529,0,180.0781450396785
2025-02-01,Suburban,160,139.56036098403393,4.796511456368586,12.702222828396051,23,143,17,0.89375,1,160.12350216388967
2025-03-31,Suburban,167,150.99439763093488,5.111638475632373,16.23268234990125,35,148,19,0.8862275449101796,0,187.9678214532913
2025-03-30,Urban,146,147.8153563512686,4.324020775671022,13.84953392546796,37,129,17,0.8835616438356164,1,182.11260004067933
2025-03-07,Urban,109,106.8167397445779,3.3829538573441487,9.82897437292256,43,99,10,0.908256880733945,1,175.42043443264777
2025-01-12,Suburban,92,99.95178114657365,2.784092877033067,9.68080241002545,41,74,18,0.8043478260869565,1,171.9370964827998
2025-02-09,Urban,98,61.431384314862804,1.5987905601099317,5.190745193061954,37,91,7,0.9285714285714286,0,140.43593788148337
2025-03-14,Rural,86,66.89634139861688,1.905173561394695,8.273352883651393,57,70,16,0.813953488372093,1,184.42643232837585
2025-03-17,Suburban,88,67.59108147134005,2.408204636677924,6.1701035230612815,33,69,19,0.7840909090909091,1,143.68094162926414
2025-03-31,Urban,162,111.39284322355292,2.856942557348584,9.4120374860152,25,146,16,0.9012345679012346,1,162.76356790090247
2025-03-14,Rural,133,102.87642465774415,3.551456090710165,8.985557136551197,46,117,16,0.8796992481203008,1,198.41926693568587
2025-01-10,Suburban,165,129.66676610014744,4.758690324298509,14.95308861346192,37,154,11,0.9333333333333333,0,177.98997198954407
2025-02-17,Urban,161,147.0140390221944,5.579384344567657,15.795594381224358,40,143,18,0.8881987577639752,1,197.17315283661173
2025-01-20,Suburban,140,139.7511762298055,4.17781815664426,16.082194972588248,21,125,15,0.8928571428571429,1,188.76256978342076
2025-02-08,Urban,166,137.55761115573668,5.150728698072007,13.22004083303051,46,152,14,0.9156626506024096,1,230.51148097939347
2025-03-01,Rural,81,83.56625324183032,3.0857163231533806,7.702844879951815,48,63,18,0.7777777777777778,0,198.74748833142607
2025-03-07,Rural,129,103.41919720605948,3.505681165332758,11.15838418412639,38,118,11,0.9147286821705426,0,142.282961841882
2025-03-06,Rural,154,119.22221178388385,4.079488365658989,11.736749670707992,40,142,12,0.922077922077922,1,191.7521164890085
2025-02-20,Suburban,110,101.7184116865636,2.98613281097014,9.450149961493697,34,92,18,0.8363636363636363,1,155.349758938302
2025-02-05,Urban,112,68.79373941254913,1.8467533351845287,7.10285881194839,19,96,16,0.8571428571428571,1,103.26664346394855
2025-01-24,Suburban,157,101.71613544632284,2.7928460087151663,8.909914326052249,27,149,8,0.9490445859872612,0,147.6643009991641
2025-01-27,Urban,159,135.27429445815466,4.674743309246022,12.202043767624453,9,153,6,0.9622641509433962,0,156.57864846445665
2025-01-02,Suburban,90,104.91728641515483,3.6582475409851596,12.703908234392005,5,77,13,0.8555555555555555,1,130.2241970406835
2025-01-31,Suburban,112,115.68559160547807,2.929722790337524,11.033962363951572,5,102,10,0.9107142857142857,0,105.4525126162175
2025-02-26,Urban,86,56.14733098622877,2.23484918476476,6.2795473977069705,25,77,9,0.8953488372093024,0,129.76607195134753
2025-03-19,Urban,110,121.85698884353765,3.1903236307138116,11.911644046400472,26,99,11,0.9,1,154.49729375465972
2025-03-07,Rural,127,132.0013187203434,4.715018545747626,11.160491956436697,19,109,18,0.8582677165354331,0,149.19932900548082
2025-01-29,Rural,126,121.78755734312057,3.1060913235783003,10.575280868435211,30,113,13,0.8968253968253969,1,190.8448965092643
2025-01-15,Urban,157,171.47159688938447,5.690188160042309,17.828075186681744,36,147,10,0.9363057324840764,0,206.47269849853896
2025-01-12,Urban,171,144.06167037842738,4.5581524934397954,15.716866587325995,48,157,14,0.9181286549707602,1,182.88710606075244
2025-01-28,Urban,132,96.74288322762513,2.7169770438942358,10.824229604418342,48,121,11,0.9166666666666666,1,197.1452341110532
2025-03-25,Rural,159,144.24703132097565,4.26576604245367,14.2395048735532,16,149,10,0.9371069182389937,1,190.4508919010123
2025-01-24,Urban,98,91.07189522889625,3.0592771023673806,10.768826044138105,7,83,15,0.8469387755102041,1,95.5359728193715
2025-01-21,Suburban,160,147.67933171295155,4.433820986026907,14.482483376850542,18,148,12,0.925,0,190.81051729996045
2025-01-10,Urban,169,158.69848245608267,4.413120694462475,19.824091211555935,56,154,15,0.9112426035502958,1,253.6985376381843
2025-03-19,Suburban,85,99.38395083019822,3.8768814922607886,10.691736409629558,21,74,11,0.8705882352941177,0,165.21718226155872
2025-01-18,Urban,128,146.09246385379055,5.804693433942123,16.452340835448236,31,109,19,0.8515625,1,202.55507301428239
2025-03-29,Suburban,152,171.06539373417527,5.36743032231037,14.393537284444914,1,145,7,0.9539473684210527,0,141.0885914557184
2025-01-14,Urban,129,139.42966116432774,5.1683590597538505,12.781194777212946,3,118,11,0.9147286821705426,0,113.44994102037722
2025-02-03,Suburban,160,186.56909829746738,5.335856463098101,19.850704347375313,31,146,14,0.9125,1,208.79803578952098
2025-02-27,Urban,174,114.6828405913297,4.065212403606293,13.699394347128111,25,165,9,0.9482758620689655,0,162.00505931528403
2025-03-17,Suburban,91,69.07573007493737,2.1933839902999512,6.861462348334003,53,76,15,0.8351648351648352,1,209.96905730838813
2025-01-22,Rural,102,91.4974238740606,3.2718474629730716,10.334264547856206,8,95,7,0.9313725490196079,0,66.72850681993532
2025-03-11,Urban,133,147.35345255124773,4.434716558257467,14.523708414208858,1,125,8,0.9398496240601504,0,97.07932147531555
2025-02-05,Rural,148,133.65871518321865,4.99830617380851,11.784976529210283,7,126,22,0.8513513513513513,1,135.55542406633765
2025-02-14,Suburban,179,187.73893100528662,7.406867600652682,17.94283446277758,7,165,14,0.9217877094972067,0,164.52407532445406
2025-02-05,Urban,138,94.30588015461025,3.659951613355151,8.951542904393776,8,124,14,0.8985507246376812,0,95.80842790914802
2025-01-22,Urban,115,86.41655309538265,2.1981183368068105,8.502117572873855,19,98,17,0.8521739130434782,1,138.35383482295944
2025-03-19,Urban,82,85.20338387585348,3.1400627611436525,7.276704147213104,17,68,14,0.8292682926829268,0,140.1688061360394
2025-03-21,Suburban,137,95.7411355305709,2.687306494642347,8.163737497096623,11,122,15,0.8905109489051095,0,115.97638976058303
2025-03-02,Suburban,167,135.40586465242367,5.204136252944398,13.472023559396831,47,149,18,0.8922155688622755,1,240.29404658634206
2025-02-25,Urban,134,101.69524712821114,3.819912064487041,11.026220177694741,41,119,15,0.8880597014925373,0,215.17651200473318
2025-03-30,Suburban,136,110.14871424855423,3.3753632509647185,11.195854627753828,49,126,10,0.9264705882352942,1,205.5100526961366
2025-02-02,Rural,96,98.39946522689108,3.0775738407068123,11.250498406429584,11,84,12,0.875,1,138.0171808074368
2025-02-14,Rural,118,96.8435804249103,2.465863134346008,9.183510274266432,38,104,14,0.8813559322033898,1,140.49455444204483
2025-02-05,Suburban,169,157.70370091244513,4.025874603574186,15.769787644973373,41,158,11,0.9349112426035503,1,232.31927683651276
2025-01-20,Rural,147,97.01399155619893,2.643855911365459,11.53116168844556,50,133,14,0.9047619047619048,1,227.82671923083086
2025-01-18,Suburban,134,145.12342253606406,4.2643816896299205,16.508949225490696,52,114,20,0.8507462686567164,1,206.25364532036056
2025-02-07,Urban,124,101.91971374822049,3.2025646516869424,10.275689653599885,2,114,10,0.9193548387096774,0,117.29430401237056
2025-03-08,Rural,155,153.31367679010086,5.052740457341375,13.273502330393443,4,146,9,0.9419354838709677,0,97.1858479368018
2025-01-23,Urban,80,82.81870087976797,2.112381759730997,8.067623941085065,50,72,8,0.9,0,175.67389320479998
2025-01-16,Urban,100,72.57965532670202,2.131959802683435,6.766614580926546,28,90,10,0.9,0,131.88340759618634
2025-02-28,Urban,162,183.1904085374656,5.438162157568809,19.579753372134164,33,148,14,0.9135802469135802,1,178.1001441397122
2025-03-10,Rural,100,96.97345509641717,3.4051441543495695,9.428037784884797,11,87,13,0.87,0,115.72692137159375
2025-03-09,Rural,131,112.29779614166644,4.369484607786915,11.471226809884678,3,119,12,0.9083969465648855,0,106.06966551505865
2025-01-21,Urban,161,114.213578733656,2.915260557667681,10.737871266788481,40,151,10,0.937888198757764,1,199.44232650116254
2025-03-19,Urban,122,142.17642865436835,4.78611359384063,17.333722176138785,5,110,12,0.9016393442622951,0,100.81025901873434
2025-03-19,Urban,131,137.9483608447457,4.360096043969144,13.831904391846074,52,119,12,0.9083969465648855,1,235.44103551832856
2025-03-11,Suburban,146,105.8229516954326,3.9604992232991534,11.522570949982594,21,127,19,0.8698630136986302,1,129.1281131011407
2025-01-12,Urban,123,98.72305517464777,2.628838744285483,10.60997433286901,22,113,10,0.9186991869918699,0,117.7912975618797
2025-01-16,Suburban,111,120.52430558866567,4.7423483572552625,10.17626363910836,54,100,11,0.9009009009009009,1,214.3343179970647
2025-03-22,Urban,89,90.54918721569909,2.414010176526285,10.371260641703874,37,79,10,0.8876404494382022,0,184.32945579235138
2025-03-28,Urban,143,151.50429231500914,5.5896824852462945,16.387734290203486,11,121,22,0.8461538461538461,1,138.06795380117927
2025-01-14,Urban,158,136.62586448978598,3.567398231228707,13.608736267328197,44,151,7,0.9556962025316456,0,216.5910508356382
2025-03-02,Urban,148,152.4230921226244,4.240265738367999,13.309610325283138,22,137,11,0.9256756756756757,1,175.78967407407956
2025-03-12,Rural,147,122.28874635659719,4.451711184635506,12.650542083339307,41,139,8,0.9455782312925171,0,255.8376798067912
2025-02-15,Urban,107,77.76307926743222,2.322168379690401,7.085176503478045,53,96,11,0.897196261682243,0,188.6298274357146
2025-02-01,Urban,132,129.3080211594357,4.355294626808084,11.317497000852548,13,119,13,0.9015151515151515,0,137.32419966752434
2025-01-15,Urban,130,154.12908619670594,5.569555921046547,16.680518928822742,54,108,22,0.8307692307692308,1,257.2229940486915
2025-02-13,Urban,132,103.7995969345101,2.7396623851501105,10.845218783036282,52,116,16,0.8787878787878788,1,204.8655724780016
2025-01-17,Urban,83,72.75628569218446,2.3429831919822166,7.71849669454419,3,68,15,0.8192771084337349,1,97.39787021770705
2025-02-10,Urban,158,158.69532997742212,5.122814005938939,14.004889473605575,13,140,18,0.8860759493670886,1,120.21474030056487
2025-02-23,Suburban,96,88.79076185025531,3.2230940368994743,10.858084249632405,28,84,12,0.875,0,147.95706573268262
2025-02-13,Suburban,146,161.4842749041127,5.252206886916969,17.48860678902952,54,137,9,0.9383561643835616,1,224.64018773748128
2025-01-05,Urban,153,161.72798045390155,4.247699403314242,15.0898954916247,11,132,21,0.8627450980392157,1,143.2738371353505
2025-01-27,Urban,126,80.00726861199419,2.6277613829916384,7.796631325689852,11,118,8,0.9365079365079365,0,117.13440848411241
2025-03-28,Rural,135,161.8721199478257,4.1216046162751985,16.61051871058885,21,124,11,0.9185185185185185,0,171.83787737478755
2025-03-19,Urban,102,107.2470301676314,2.736268224070072,10.556025219159284,52,93,9,0.9117647058823529,0,223.06676244208955
2025-03-20,Urban,97,108.47917300831739,3.9920972009843507,12.340727827710575,21,89,8,0.9175257731958762,0,165.3192627002845
2025-02-12,Urban,80,79.25749018057661,2.865453333715972,8.151658802594685,7,72,8,0.9,0,100.08473047662142
2025-01-31,Urban,114,126.96990275839853,3.346587535666638,12.688347054136964,17,104,10,0.9122807017543859,0,153.47456047769768
2025-01-17,Suburban,143,95.44245924888327,3.0896112400888645,8.224425850647524,48,131,12,0.916083916083916,0,153.0478008371976
2025-03-24,Urban,137,110.78405008297574,4.419762824744708,12.250345790974984,14,125,12,0.9124087591240876,1,139.68363232456994
2025-02-23,Suburban,174,195.89834651230902,6.730033884513972,17.077236867932022,33,166,8,0.9540229885057471,0,235.009421384603
2025-03-03,Urban,138,99.49705149289866,2.92944816517329,9.406956137005755,11,125,13,0.9057971014492754,0,103.55349227216692
2025-03-28,Urban,80,51.75562073184109,1.3992169412109368,6.40431801604634,13,74,6,0.925,0,116.98800186551055
2025-02-01,Suburban,82,87.97545184530476,3.2582499970609446,8.07223445736149,1,69,13,0.8414634146341463,0,86.94825315039758
2025-02-09,Urban,146,160.78858723435275,6.031505013187626,19.747542301397065,34,129,17,0.8835616438356164,1,186.86057712567845
2025-01-13,Suburban,116,80.92059438601707,2.0838964249110226,6.749274697011494,9,101,15,0.8706896551724138,1,136.94405339466317
2025-03-25,Urban,162,180.24242952647995,4.969843349067579,15.686149095949967,13,145,17,0.8950617283950617,1,165.4633282342847
2025-02-04,Suburban,108,109.3025531546966,3.2293420774568524,11.894449107990022,37,90,18,0.8333333333333334,1,195.98759149996107
2025-01-05,Urban,168,153.22433446823166,4.193583814853596,16.969032095104804,30,152,16,0.9047619047619048,1,147.5598174669699
2025-03-14,Rural,112,122.99281295490906,3.912879305053224,12.911595197450987,41,95,17,0.8482142857142857,1,181.29967206401008
2025-01-29,Urban,179,152.42736937685692,4.190231621530518,16.173235133669174,45,165,14,0.9217877094972067,1,230.44562075043135
2025-03-11,Rural,140,100.29549232276537,3.2800910863711694,10.569267532798799,37,124,16,0.8857142857142857,1,176.63593532653582
2025-01-25,Urban,172,132.5967962262153,4.6263165872940295,14.299070191622155,47,166,6,0.9651162790697675,0,206.6210651349423
2025-01-22,Suburban,169,152.6236314549421,4.247190104722465,14.55702627117116,7,161,8,0.9526627218934911,0,152.39136957315546
2025-03-07,Urban,83,76.26027347512415,2.4368131602837892,8.809032230391903,14,70,13,0.8433734939759037,0,99.50303070285993
2025-02-14,Rural,93,100.75141011542084,2.5364991122646727,8.850322591968693,48,80,13,0.8602150537634409,1,220.72052340835972
2025-03-10,Urban,170,182.71797781253812,6.041806090662332,16.2421611815878,6,149,21,0.8764705882352941,1,149.1073841064545
